Id,Label,timeset,username,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,clustering,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
14488,,,maxwelllyons,0,1,1,0,1,1,0,0,1,1,1,0
14489,,,LucyC_inNC,0,1,1,0,1,1,0,0,1,1,1,0
14490,,,WandaValverde,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14491,,,sheep741108,0,1,1,0,1,1,0,0,1,1,1,0
14492,,,pikavik,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14493,,,yunyurus,0,1,1,0,1,1,0,0,1,1,1,0
14494,,,lodzoppolon,0,1,1,0,1,1,0,0,1,1,1,0
14495,,,nerdandlace,0,1,1,0,1,1,0,0,1,1,1,0
14496,,,DocHPJones,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14497,,,Mitam00523319,0,1,1,0,1,1,0,0,1,1,1,0
14498,,,yuzupie1207,0,1,1,0,1,1,0,0,1,1,1,0
14499,,,jillchristy,8,1,9,8,1,9,0.125,0.053497,0,0,0,0
14500,,,piscis_pieri,0,1,1,0,1,1,0,0,1,1,1,0
14501,,,azag0th,0,1,1,0,1,1,0,0,1,1,1,0
14502,,,yeonntteokgu,0,1,1,0,1,1,0,0,1,1,1,0
14503,,,xiaotai71489309,0,1,1,0,1,1,0,0,1,1,1,0
14504,,,meleggen,0,1,1,0,1,1,0,0,1,1,1,0
14505,,,nuoyitaro,17,1,18,18,2,20,0.058824,0.133113,0,0,0,0
14506,,,koosdiminie,0,2,2,0,2,2,0,0,1,1,1,0
14507,,,jungwoncin,0,1,1,0,1,1,0,0,1,1,1,0
14508,,,DubiHobi,0,4,4,0,4,4,0,0,2,0.833333,0.9,0
14509,,,doddsie161,0,1,1,0,1,1,0,0,1,1,1,0
14510,,,ANGELAAAANG,0,1,1,0,1,1,0,0,1,1,1,0
14511,,,blanceee04,0,1,1,0,1,1,0,0,1,1,1,0
14512,,,Ohse_vanilasky,0,1,1,0,1,1,0,0,1,1,1,0
14513,,,myoongyuji,0,1,1,0,1,1,0,0,1,1,1,0
14514,,,moonibbi,0,1,1,0,1,1,0,0,2,0.666667,0.75,0
14515,,,heracrosat78,0,1,1,0,1,1,0,0,2,0.666667,0.75,0
14516,,,actualhamlet,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14517,,,dms_249,0,1,1,0,1,1,0,0,1,1,1,0
14518,,,rkivetwt,0,1,1,0,1,1,0,0,1,1,1,0
14519,,,Angely10021,0,1,1,0,1,1,0,0,1,1,1,0
14520,,,spiccollihm,0,1,1,0,1,1,0,0,1,1,1,0
14521,,,Disney_Sam728,11,1,12,11,1,12,0.090909,0.073559,0,0,0,0
14522,,,BlueGoldFlower1,0,1,1,0,1,1,0,0,1,1,1,0
14523,,,sashaterry50,0,1,1,0,1,1,0,0,1,1,1,0
14524,,,Codstergirl,0,1,1,0,1,1,0,0,1,1,1,0
14525,,,marometa97,0,1,1,0,1,1,0,0,1,1,1,0
14526,,,monojoonses,0,1,1,0,1,1,0,0,1,1,1,0
14527,,,exhoefanboi,0,1,1,0,1,1,0,0,1,1,1,0
14528,,,sFKUZec0WNgk2iq,0,1,1,0,1,1,0,0,1,1,1,0
14529,,,Delhi_Yogi,0,2,2,0,2,2,0,0,1,1,1,0
14530,,,kolyadasm,0,1,1,0,1,1,0,0,1,1,1,0
14531,,,rcmaniac25,0,1,1,0,1,1,0,0,1,1,1,0
14532,,,2lauree2anne,6,1,7,7,2,9,0.166667,0.047111,0,0,0,0
14533,,,butter_yuzu,0,1,1,0,1,1,0,0,1,1,1,0
14534,,,melide7,10,1,11,10,1,11,0.1,0.066871,0,0,0,0
14535,,,mizelse,0,1,1,0,1,1,0,0,1,1,1,0
14536,,,RReika1,0,1,1,0,1,1,0,0,1,1,1,0
14537,,,Cuhlexah,0,1,1,0,1,1,0,0,1,1,1,0
14538,,,toranitas,0,1,1,0,1,1,0,0,1,1,1,0
14539,,,miraesbts,0,1,1,0,1,1,0,0,1,1,1,0
14540,,,whynotloona_,0,1,1,0,1,1,0,0,1,1,1,0
14541,,,21scy,0,1,1,0,1,1,0,0,1,1,1,0
14542,,,mai4101,0,1,1,0,1,1,0,0,1,1,1,0
14543,,,seansramblings,6,1,7,6,1,7,0.166667,0.040123,0,0,0,0
14544,,,KeyTheBunny,0,1,1,0,1,1,0,0,1,1,1,0
14545,,,bt21svan,0,1,1,0,1,1,0,0,1,1,1,0
14546,,,akusbsf,0,1,1,0,1,1,0,0,1,1,1,0
14547,,,MeAndMyDogToo,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14548,,,xX_emoaznboi_Xx,0,3,3,0,3,3,0,0,2,0.636364,0.714286,0
14549,,,marla_vous,0,1,1,0,1,1,0,0,1,1,1,0
14550,,,lydiakye,0,1,1,0,1,1,0,0,1,1,1,0
14551,,,oronhienha,1,1,2,1,1,2,0,0.006687,0,0,0,0
14552,,,goyysgf,0,1,1,0,1,1,0,0,2,0.555556,0.6,0
14553,,,heels_R_better,0,1,1,0,1,1,0,0,2,0.555556,0.6,0
14554,,,originofspring,0,1,1,0,1,1,0,0,2,0.555556,0.6,0
14555,,,linaaluvly,0,1,1,0,1,1,0,0,2,0.555556,0.6,0
14556,,,Willers_Tom,0,1,1,0,1,1,0,0,2,0.555556,0.6,0
14557,,,dilftaepie,0,1,1,0,1,1,0,0,2,0.555556,0.6,0
14558,,,ElaineRomero,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14559,,,kuriume1,0,2,2,0,2,2,0,0,1,1,1,0
14560,,,hollers_l,0,1,1,0,1,1,0,0,1,1,1,0
14561,,,ya0133352,0,1,1,0,1,1,0,0,1,1,1,0
14562,,,I_Am_Kate_Bent,1,1,2,1,1,2,0,0.006687,0,0,0,0
14563,,,Eggburial,0,1,1,0,1,1,0,0,1,1,1,0
14564,,,clangunlanbun,0,1,1,0,1,1,0,0,1,1,1,0
14565,,,melturciosf,0,1,1,0,1,1,0,0,1,1,1,0
14566,,,imanthonytran,0,1,1,0,1,1,0,0,1,1,1,0
14567,,,teolaegii,0,1,1,0,1,1,0,0,1,1,1,0
14568,,,wxntermoon,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14569,,,Iuv_uu,0,1,1,0,1,1,0,0,1,1,1,0
14570,,,rrukoo_,11,1,12,11,1,12,0.090909,0.077053,0,0,0,0
14571,,,Vyrite_,0,1,1,0,1,1,0,0,1,1,1,0
14572,,,hi_ko_yuzu,0,1,1,0,1,1,0,0,1,1,1,0
14573,,,MAOistheQueen,0,1,1,0,1,1,0,0,1,1,1,0
14574,,,pot0fgold,0,1,1,0,1,1,0,0,1,1,1,0
14575,,,Rsi913zmABVmK24,0,1,1,0,1,1,0,0,1,1,1,0
14576,,,philly171109,0,1,1,0,1,1,0,0,1,1,1,0
14577,,,FS_KissandCry,1,1,2,1,1,2,0,0.006687,0,0,0,0
14578,,,astrochic73,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14579,,,fl8391070lopez,0,1,1,0,1,1,0,0,1,1,1,0
14580,,,taeilstummy,0,1,1,0,1,1,0,0,1,1,1,0
14581,,,Yoriko_may,0,1,1,0,1,1,0,0,1,1,1,0
14582,,,mahlerkarenina,0,1,1,0,1,1,0,0,1,1,1,0
14583,,,atsunoir,0,1,1,0,1,1,0,0,1,1,1,0
14584,,,KaliHecate,1,1,2,1,1,2,0,0.006687,0,0,0,0
14585,,,feitansbingbong,0,2,2,0,3,3,0,0,1,1,1,0
14586,,,jiunguniverse,0,1,1,0,1,1,0,0,1,1,1,0
14587,,,Tsukiboshii,0,1,1,0,1,1,0,0,1,1,1,0
14588,,,IMMABOS52901152,0,1,1,0,1,1,0,0,1,1,1,0
14589,,,mypresidenttknj,0,1,1,0,1,1,0,0,1,1,1,0
14590,,,risa_usami,0,1,1,0,1,1,0,0,1,1,1,0
14591,,,silaslej,6,1,7,6,1,7,0.166667,0.040123,0,0,0,0
14592,,,tobiovt,0,1,1,0,1,1,0,0,1,1,1,0
14593,,,kagewuki,0,1,1,0,1,1,0,0,1,1,1,0
14594,,,sheilamurphybos,0,1,1,0,1,1,0,0,1,1,1,0
14595,,,bohemiarmy,0,1,1,0,1,1,0,0,1,1,1,0
14596,,,mcp65202,0,1,1,0,1,1,0,0,1,1,1,0
14597,,,1014Want,1,1,2,1,1,2,0,0.006687,0,0,0,0
14598,,,Tichavakunda,12,1,13,12,1,13,0.083333,0.080246,0,0,0,0
14599,,,arumillia,0,1,1,0,1,1,0,0,1,1,1,0
14600,,,marcel_tracy,0,1,1,0,1,1,0,0,1,1,1,0
14601,,,planetborahae,0,1,1,0,1,1,0,0,1,1,1,0
14602,,,kiazun5,0,2,2,0,2,2,0,0,1,1,1,0
14603,,,MakominaBaby,0,1,1,0,1,1,0,0,1,1,1,0
14604,,,maofreak,0,1,1,0,1,1,0,0,1,1,1,0
14605,,,SubodhPokharel,0,1,1,0,1,1,0,0,1,1,1,0
14606,,,ttthw_,0,3,3,0,3,3,0,0,1,1,1,0
14607,,,garydobrien,1,1,2,1,1,2,0,0.006687,0,0,0,0
14608,,,RichardNguyenSJ,1,1,2,1,1,2,0,0.006687,0,0,0,0
14609,,,lisamariebasile,1,1,2,1,1,2,0,0.006687,0,0,0,0
14610,,,fmllolnews,0,1,1,0,1,1,0,0,1,1,1,0
14611,,,jasminetea51623,0,1,1,0,1,1,0,0,1,1,1,0
14612,,,bellyisnot15,0,1,1,0,1,1,0,0,1,1,1,0
14613,,,alittledewdrop,0,1,1,0,1,1,0,0,1,1,1,0
14614,,,itsdefinitelyy1,0,1,1,0,1,1,0,0,1,1,1,0
14615,,,nazuna_fujii,0,1,1,0,1,1,0,0,1,1,1,0
14616,,,streambtsdope,0,1,1,0,1,1,0,0,1,1,1,0
14617,,,yunshanganshan,0,1,1,0,1,1,0,0,1,1,1,0
14618,,,onheadphones,0,1,1,0,1,1,0,0,1,1,1,0
14619,,,misfitholic,0,1,1,0,1,1,0,0,1,1,1,0
14620,,,pamdwriter,0,1,1,0,1,1,0,0,1,1,1,0
14621,,,daddybg,0,1,1,0,1,1,0,0,1,1,1,0
14622,,,AllThingsBloom,3,1,4,3,1,4,0.333333,0.028243,0,0,0,0
14623,,,cjnapoet,8,1,9,8,1,9,0.125,0.053497,0,0,0,0
14624,,,azahrays,0,1,1,0,1,1,0,0,1,1,1,0
14625,,,YeKeyin,0,1,1,0,1,1,0,0,1,1,1,0
14626,,,Matt_Knaub,0,1,1,0,1,1,0,0,1,1,1,0
14627,,,chiharucatneko,0,1,1,0,1,1,0,0,1,1,1,0
14628,,,Sharon251019,0,1,1,0,1,1,0,0,1,1,1,0
14629,,,BrickWallJamieF,5,1,6,5,1,6,0.2,0.033436,0,0,0,0
14630,,,yenakult,0,1,1,0,1,1,0,0,1,1,1,0
14631,,,xunuoyi,0,1,1,0,1,1,0,0,1,1,1,0
14632,,,CinderScoria,0,1,1,0,1,1,0,0,1,1,1,0
14633,,,2chiemz,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14634,,,bulletandproof,0,1,1,0,1,1,0,0,1,1,1,0
14635,,,thegourmez,20,1,21,20,1,21,0.05,0.133743,0,0,0,0
14636,,,tragickoo,0,1,1,0,1,1,0,0,1,1,1,0
14637,,,yujateas,0,1,1,0,1,1,0,0,1,1,1,0
14638,,,heavenjiminnie,0,1,1,0,1,1,0,0,1,1,1,0
14639,,,joyciebuttons,0,1,1,0,1,1,0,0,1,1,1,0
14640,,,shinyyuzu,0,1,1,0,1,1,0,0,1,1,1,0
14641,,,abents23,0,1,1,0,1,1,0,0,1,1,1,0
14642,,,robloxgodbae,0,1,1,0,1,1,0,0,1,1,1,0
14643,,,lin_palomo,0,1,1,0,1,1,0,0,1,1,1,0
14644,,,6conniee9,0,1,1,0,1,1,0,0,1,1,1,0
14645,,,brockemily2,0,1,1,0,1,1,0,0,1,1,1,0
14646,,,kimbafed,0,1,1,0,1,1,0,0,1,1,1,0
14647,,,19luftballons,0,1,1,0,1,1,0,0,1,1,1,0
14648,,,TreesBooksCoffE,0,1,1,0,1,1,0,0,1,1,1,0
14649,,,ksnpcy,0,1,1,0,1,1,0,0,1,1,1,0
14650,,,bakusatsuuou,0,1,1,0,1,1,0,0,1,1,1,0
14651,,,MYFIRSTSTORY_TW,0,1,1,0,1,1,0,0,1,1,1,0
14652,,,bedazzletravels,0,1,1,0,1,1,0,0,1,1,1,0
14653,,,Doubleyou7788,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14654,,,DEARGOOGI,0,1,1,0,1,1,0,0,1,1,1,0
14655,,,daetothebaek,0,1,1,0,1,1,0,0,1,1,1,0
14656,,,BenitaP57166585,1,1,2,1,1,2,0,0.006687,0,0,0,0
14657,,,Most_,0,1,1,0,1,1,0,0,1,1,1,0
14658,,,mbachand,7,1,8,7,1,8,0.142857,0.04681,0,0,0,0
14659,,,kryptobanana,0,1,1,0,1,1,0,0,1,1,1,0
14660,,,GraceOnEdges,0,1,1,0,1,1,0,0,1,1,1,0
14661,,,ribopyeong,0,1,1,0,1,1,0,0,1,1,1,0
14662,,,BlueCheese608,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14663,,,evancerclade,0,1,1,0,1,1,0,0,1,1,1,0
14664,,,BrokeGlowsticks,1,2,3,1,2,3,0.5,0.006687,1,1,1,0
14665,,,rgreenparadox,0,1,1,0,1,1,0,0,1,1,1,0
14666,,,KarianaVenti,0,1,1,0,1,1,0,0,1,1,1,0
14667,,,katrinka1975,0,1,1,0,1,1,0,0,1,1,1,0
14668,,,utsu_ho,0,1,1,0,1,1,0,0,1,1,1,0
14669,,,JosephMIV466,0,1,1,0,1,1,0,0,1,1,1,0
14670,,,_HurdleFloww,0,2,2,0,2,2,0,0,1,1,1,0
14671,,,GleefulViolin,0,1,1,0,1,1,0,0,1,1,1,0
14672,,,y9ongi,0,1,1,0,1,1,0,0,1,1,1,0
14673,,,GeraldFarinas,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14674,,,Viciousfrijole,0,1,1,0,1,1,0,0,1,1,1,0
14675,,,aoneluvrr,12,1,13,12,1,13,0.083333,0.080246,0,0,0,0
14676,,,kaitlinmarks05,0,1,1,0,1,1,0,0,1,1,1,0
14677,,,loonalver,0,1,1,0,1,1,0,0,1,1,1,0
14678,,,HaleyMuhlbach,0,1,1,0,1,1,0,0,1,1,1,0
14679,,,aslanjadelynx0,0,1,1,0,1,1,0,0,1,1,1,0
14680,,,nnnlisu,0,1,1,0,1,1,0,0,1,1,1,0
14681,,,IllinoisGolfer,0,1,1,0,1,1,0,0,1,1,1,0
14682,,,savj0y,0,1,1,0,1,1,0,0,1,1,1,0
14683,,,TheGadryBlog,0,1,1,0,1,1,0,0,1,1,1,0
14684,,,Shama_Huang,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14685,,,yuutasbff,0,1,1,0,1,1,0,0,1,1,1,0
14686,,,_EVELYN_15_,0,1,1,0,1,1,0,0,1,1,1,0
14687,,,farewellhorses,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14688,,,505melina,0,1,1,0,1,1,0,0,1,1,1,0
14689,,,WjBExc6ccnz25QY,0,1,1,0,1,1,0,0,1,1,1,0
14690,,,mikoss1957,0,1,1,0,1,1,0,0,1,1,1,0
14691,,,mindfulmono,1,1,2,1,1,2,0,0.006687,0,0,0,0
14692,,,RSolisByx,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14693,,,giorgioscorner,0,1,1,0,1,1,0,0,1,1,1,0
14694,,,Sassy14054125,0,1,1,0,1,1,0,0,1,1,1,0
14695,,,ponoyznmap,0,1,1,0,1,1,0,0,1,1,1,0
14696,,,EllBellBabyy,7,1,8,7,1,8,0.142857,0.04681,0,0,0,0
14697,,,LadyGodiva____,0,1,1,0,1,1,0,0,1,1,1,0
14698,,,__hechang,0,6,6,0,7,7,0,0,2,0.875,0.928571,0
14699,,,caIImecoochie,0,2,2,0,2,2,0,0,1,1,1,0
14700,,,whowiththewhat,0,1,1,0,1,1,0,0,1,1,1,0
14701,,,swaggyglassses,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14702,,,thehissilent3,0,1,1,0,1,1,0,0,1,1,1,0
14703,,,mconn7,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14704,,,LewisPherne,0,1,1,0,1,1,0,0,1,1,1,0
14705,,,VMlNDIPlTY,0,1,1,0,1,1,0,0,1,1,1,0
14706,,,RowdyQuattro,8,1,9,8,1,9,0.125,0.053497,0,0,0,0
14707,,,verenicekoo,0,1,1,0,1,1,0,0,1,1,1,0
14708,,,rkivebby,0,1,1,0,1,1,0,0,1,1,1,0
14709,,,momocan_14,0,1,1,0,1,1,0,0,1,1,1,0
14710,,,LKLiterary,0,1,1,0,1,1,0,0,1,1,1,0
14711,,,baryo_j,0,1,1,0,1,1,0,0,1,1,1,0
14712,,,idk_tbh_95,0,1,1,0,1,1,0,0,1,1,1,0
14713,,,tsukasa08302,0,1,1,0,1,1,0,0,1,1,1,0
14714,,,sprzyslp,0,1,1,0,1,1,0,0,1,1,1,0
14715,,,suiiiika,0,1,1,0,1,1,0,0,1,1,1,0
14716,,,Y_Mukai,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14717,,,papipupeponde,0,1,1,0,1,1,0,0,1,1,1,0
14718,,,Dekelly22,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14719,,,jyhfairy,0,1,1,0,1,1,0,0,1,1,1,0
14720,,,KazeShiba,1,1,2,2,2,4,0,0.006687,0,0,0,0
14721,,,luvsick4xiao,0,1,1,0,1,1,0,0,1,1,1,0
14722,,,050214__,0,1,1,0,1,1,0,0,1,1,1,0
14723,,,pretty_hoseok_,0,2,2,0,2,2,0,0,1,1,1,0
14724,,,dultwonisong,0,1,1,0,1,1,0,0,1,1,1,0
14725,,,iswearimsmart,1,1,2,1,1,2,0,0.006687,0,0,0,0
14726,,,thereaderfairy,3,2,5,3,2,5,0.25,0.020061,1,1,1,2
14727,,,Penmomtek,0,1,1,0,1,1,0,0,2,0.666667,0.75,0
14728,,,dumbassgremlinn,0,1,1,0,1,1,0,0,2,0.666667,0.75,0
14729,,,onehundredlight,5,1,6,5,1,6,0.2,0.033436,0,0,0,0
14730,,,pdp134340,0,1,1,0,1,1,0,0,1,1,1,0
14731,,,jpinlvnv,0,1,1,0,1,1,0,0,1,1,1,0
14732,,,popopoat289,0,1,1,0,1,1,0,0,1,1,1,0
14733,,,hitomijeu,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14734,,,PinkWitchBunny,0,1,1,0,1,1,0,0,1,1,1,0
14735,,,rosylippie,2,1,3,2,1,3,0.5,0.016869,0,0,0,0
14736,,,cyjpeony,8,1,9,8,1,9,0.125,0.056991,0,0,0,0
14737,,,phen0480,0,1,1,0,1,1,0,0,1,1,1,0
14738,,,taebearsteefies,0,1,1,0,1,1,0,0,1,1,1,0
14739,,,usershonshon,0,1,1,0,1,1,0,0,1,1,1,0
14740,,,Peninna95697909,0,1,1,0,1,1,0,0,1,1,1,0
14741,,,kimberlychan0,0,2,2,0,2,2,0,0,1,1,1,0
14742,,,jmjknoviecitos,0,1,1,0,1,1,0,0,1,1,1,0
14743,,,DAYBREAKREQUIEM,0,1,1,0,1,1,0,0,1,1,1,0
14744,,,mouvements,0,1,1,0,1,1,0,0,1,1,1,0
14745,,,Emi0304_lm,0,1,1,0,1,1,0,0,1,1,1,0
14746,,,tonytex49,0,1,1,0,1,1,0,0,1,1,1,0
14747,,,reikazami,0,1,1,0,1,1,0,0,1,1,1,0
14748,,,gayfortenlee,0,1,1,0,1,1,0,0,1,1,1,0
14749,,,yuhanzybl,0,1,1,0,1,1,0,0,1,1,1,0
14750,,,yuzuenthusiast,0,1,1,0,1,1,0,0,1,1,1,0
14751,,,mundinhohannie,0,1,1,0,1,1,0,0,1,1,1,0
14752,,,tojiluvr2000,0,1,1,0,1,1,0,0,1,1,1,0
14753,,,_prodbwi,0,1,1,0,1,1,0,0,1,1,1,0
14754,,,jennthetutor,0,1,1,0,1,1,0,0,1,1,1,0
14755,,,KentaroTagawa,5,1,6,5,1,6,0.2,0.033436,0,0,0,0
14756,,,RBoomer45,0,1,1,0,1,1,0,0,1,1,1,0
14757,,,bethalee128,0,1,1,0,1,1,0,0,1,1,1,0
14758,,,HettyJ008,1,1,2,1,1,2,0,0.006687,0,0,0,0
14759,,,ccatko,0,1,1,0,1,1,0,0,1,1,1,0
14760,,,seokieyeokie,0,1,1,0,1,1,0,0,1,1,1,0
14761,,,cuddly_cuffs,0,2,2,0,2,2,0,0,1,1,1,0
14762,,,shirahime925,0,1,1,0,1,1,0,0,1,1,1,0
14763,,,Boscan88,0,1,1,0,1,1,0,0,1,1,1,0
14764,,,CurrenttimeN,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14765,,,auntmaggiep,0,2,2,0,2,2,0,0,1,1,1,0
14766,,,lavender_cielo,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14767,,,lizmelara9,0,1,1,0,1,1,0,0,1,1,1,0
14768,,,aubreybasilio,0,1,1,0,1,1,0,0,1,1,1,0
14769,,,lepetitsoleiI,0,3,3,0,3,3,0,0,1,1,1,0
14770,,,nekoyuzusama,0,1,1,0,1,1,0,0,1,1,1,0
14771,,,cotton___91,0,1,1,0,1,1,0,0,1,1,1,0
14772,,,kami060426,0,1,1,0,1,1,0,0,1,1,1,0
14773,,,rvagayboys,0,1,1,0,1,1,0,0,1,1,1,0
14774,,,dtpokemonkid,0,1,1,0,1,1,0,0,1,1,1,0
14775,,,cheekysu,10,1,11,12,3,15,0.1,0.066871,0,0,0,0
14776,,,tunnmTmOmUxIXaJ,0,1,1,0,1,1,0,0,1,1,1,0
14777,,,odetohyune,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14778,,,jieyazhang_,0,1,1,0,1,1,0,0,1,1,1,0
14779,,,OlympicEmperor,0,1,1,0,1,1,0,0,1,1,1,0
14780,,,mikanskyy,0,1,1,0,1,1,0,0,1,1,1,0
14781,,,KUEastAsia,7,1,8,7,1,8,0.142857,0.04681,0,0,0,0
14782,,,myuutarou08,0,1,1,0,1,1,0,0,1,1,1,0
14783,,,squishysin,0,1,1,0,1,1,0,0,1,1,1,0
14784,,,vgxky,0,1,1,0,1,1,0,0,1,1,1,0
14785,,,again_sky,0,2,2,0,2,2,0,0,1,1,1,0
14786,,,Nzgrim,4,1,5,4,1,5,0.25,0.082656,0,0,0,0
14787,,,moni_1973_,0,1,1,0,1,1,0,0,1,1,1,0
14788,,,petosis,0,1,1,0,1,1,0,0,1,1,1,0
14789,,,melodieha,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14790,,,craw8600,0,1,1,0,1,1,0,0,1,1,1,0
14791,,,blacksheep16001,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14792,,,_janice_ung_,0,1,1,0,1,1,0,0,1,1,1,0
14793,,,AndreaBall,3,1,4,4,2,6,0.333333,0.020061,0,0,0,0
14794,,,zhang33337124,0,1,1,0,1,1,0,0,1,1,1,0
14795,,,shixunqii,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14796,,,hyuckiexo,0,1,1,0,1,1,0,0,1,1,1,0
14797,,,AnnieLo46647337,0,1,1,0,1,1,0,0,1,1,1,0
14798,,,DLNewspapers,9,1,10,9,1,10,0.111111,0.060184,0,0,0,0
14799,,,CAROLYA04055910,0,1,1,0,1,1,0,0,1,1,1,0
14800,,,gerbear0915,0,1,1,0,1,1,0,0,1,1,1,0
14801,,,kinoko94,0,1,1,0,1,1,0,0,1,1,1,0
14802,,,strawberiberime,0,1,1,0,1,1,0,0,1,1,1,0
14803,,,backtohobiside,0,1,1,0,1,1,0,0,1,1,1,0
14804,,,tdshotoroki,0,2,2,0,2,2,0,0,1,1,1,0
14805,,,ethnicgoth,0,1,1,0,1,1,0,0,1,1,1,0
14806,,,Amery_Lovely,0,1,1,0,1,1,0,0,1,1,1,0
14807,,,TomWyne,0,1,1,0,1,1,0,0,1,1,1,0
14808,,,wrong_ca,0,1,1,0,1,1,0,0,1,1,1,0
14809,,,NaiSk8,0,1,1,0,1,1,0,0,1,1,1,0
14810,,,had3ssuckss_,0,1,1,0,1,1,0,0,1,1,1,0
14811,,,starryhangmo,0,1,1,0,1,1,0,0,1,1,1,0
14812,,,kur6m1,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14813,,,prettyboyhwa,0,1,1,0,1,1,0,0,1,1,1,0
14814,,,pastelhottie,0,1,1,0,1,1,0,0,1,1,1,0
14815,,,QUACKYGYU,0,2,2,0,2,2,0,0,2,0.5625,0.611111,0
14816,,,tyongriki,0,1,1,0,1,1,0,0,1,1,1,0
14817,,,nnalmao,2,1,3,2,1,3,0.5,0.033232,0,0,0,0
14818,,,12DGOAT,4,1,5,4,1,5,0.25,0.026749,0,0,0,0
14819,,,exystentialist,0,1,1,0,1,1,0,0,1,1,1,0
14820,,,lwithers190,0,1,1,0,1,1,0,0,1,1,1,0
14821,,,m3ganlomaniac,0,1,1,0,1,1,0,0,1,1,1,0
14822,,,24TrendsUSA,6,1,7,7,2,9,0.166667,0.040123,0,0,0,0
14823,,,RahabReyes,0,1,1,0,1,1,0,0,1,1,1,0
14824,,,penisvt,0,1,1,0,1,1,0,0,1,1,1,0
14825,,,sudowoodyo,0,1,1,0,1,1,0,0,1,1,1,0
14826,,,Linghuiwu1,0,1,1,0,1,1,0,0,1,1,1,0
14827,,,much_spring,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14828,,,piratehehet,0,1,1,0,1,1,0,0,1,1,1,0
14829,,,Esmi45747272,0,1,1,0,1,1,0,0,1,1,1,0
14830,,,24Trends_Canada,2,1,3,2,1,3,0.5,0.013374,0,0,0,0
14831,,,ruelle,1,1,2,1,1,2,0,0.006687,0,0,0,0
14832,,,rSoda,1,1,2,1,1,2,0,0.006687,0,0,0,0
14833,,,brismitty,6,1,7,6,1,7,0.166667,0.040123,0,0,0,0
14834,,,CatSkate0808,0,1,1,0,1,1,0,0,1,1,1,0
14835,,,Elena97233030,0,1,1,0,1,1,0,0,1,1,1,0
14836,,,ayuanism,0,1,1,0,1,1,0,0,1,1,1,0
14837,,,sussaaay,0,1,1,0,1,1,0,0,1,1,1,0
14838,,,toomanycommas3,0,1,1,0,1,1,0,0,1,1,1,0
14839,,,ChinaNewsDelhi,3,1,4,3,1,4,0.333333,0.020061,0,0,0,0
14840,,,youngfreverknj,0,1,1,0,1,1,0,0,1,1,1,0
14841,,,kira_ukimoora,0,1,1,0,1,1,0,0,1,1,1,0
14842,,,imnakedandsad,14,1,15,14,1,15,0.071429,0.09362,0,0,0,0
14843,,,tkmxiu,0,1,1,0,1,1,0,0,1,1,1,0
14844,,,vanessaeon,0,2,2,0,2,2,0,0,1,1,1,0
14845,,,cashswizzac,0,1,1,0,1,1,0,0,1,1,1,0
14846,,,zuzupooh_,0,1,1,0,1,1,0,0,1,1,1,0
14847,,,joawtan,0,1,1,0,1,1,0,0,1,1,1,0
14848,,,YMintana,0,1,1,0,1,1,0,0,1,1,1,0
14849,,,VickiVBowen2,0,1,1,0,1,1,0,0,1,1,1,0
14850,,,monstaexomenow,0,1,1,0,1,1,0,0,1,1,1,0
14851,,,nctetitas,0,1,1,0,1,1,0,0,1,1,1,0
14852,,,kardamdoll,0,1,1,0,1,1,0,0,1,1,1,0
14853,,,aleescamilla_,0,1,1,0,1,1,0,0,1,1,1,0
14854,,,Dahlia_PROetess,0,1,1,0,1,1,0,0,1,1,1,0
14855,,,jaeloml127,0,1,1,0,1,1,0,0,1,1,1,0
